zone,year,fhv,fhvhv,green,yellow,medallion_trips,total_trips,aggregator_share,log_medallion_trips,log_aggregator_trips,borough
85,2025,13883.0,774609.0,192.0,17342.0,17534.0,806026.0,0.9610223491549901,9.771897132148531,13.560113664895367,Brooklyn
86,2019,43024.0,268723.0,4728.0,2224.0,6952.0,318699.0,0.8431874590130499,8.846784666945227,12.501436388260773,Queens
86,2020,21114.0,265629.0,2237.0,1917.0,4154.0,290897.0,0.9131376397831534,8.331827004436057,12.489855877370966,Queens
86,2021,11640.0,360927.0,1945.0,2233.0,4178.0,376745.0,0.9580140413276885,8.33758794211651,12.79643100080011,Queens
86,2022,18612.0,373610.0,35.0,980.0,1015.0,393237.0,0.9500886234001378,6.922643891475888,12.830967751573894,Queens
86,2023,11880.0,441053.0,112.0,1674.0,1786.0,454719.0,0.9699462745123911,7.487733761436444,12.996920328613673,Queens
86,2024,16851.0,500395.0,42.0,3666.0,3708.0,520954.0,0.9605358630512483,8.218247926685745,13.123153065518578,Queens
86,2025,23240.0,556021.0,38.0,8835.0,8873.0,588134.0,0.9453984976212904,9.090768236835338,13.228561342303632,Queens
87,2019,155882.0,1539921.0,330.0,593629.0,593959.0,2289762.0,0.6725244807102223,13.294565572393521,14.24724167437269,Manhattan
87,2020,8900.0,783822.0,458.0,135705.0,136163.0,928885.0,0.843831044747197,11.821607976466948,13.57193723273855,Manhattan
87,2021,7080.0,1059111.0,244.0,151492.0,151736.0,1217927.0,0.8696013800498716,11.929897447664159,13.872940434954767,Manhattan
87,2022,16110.0,1461360.0,16.0,225851.0,225867.0,1703337.0,0.8579394447487491,12.327701609447713,14.194878066950565,Manhattan
87,2023,21090.0,1489608.0,0.0,195365.0,195365.0,1706063.0,0.8731260217236996,12.182624882792611,14.214023556059798,Manhattan
87,2024,16389.0,1486704.0,13.0,224644.0,224657.0,1727750.0,0.8604856026624222,12.322330073594427,14.212072147120457,Manhattan
87,2025,18046.0,1487473.0,99.0,298927.0,299026.0,1804545.0,0.8242925501996348,12.608285805114063,14.212589264976682,Manhattan
88,2019,65901.0,603177.0,189.0,318413.0,318602.0,987680.0,0.6107008342783088,12.671697953902287,13.309965964975442,Manhattan
88,2020,8993.0,255700.0,289.0,71932.0,72221.0,336914.0,0.7589473871670516,11.18748614131548,12.451760161279278,Manhattan
88,2021,6349.0,354719.0,143.0,74162.0,74305.0,435373.0,0.8147473545672331,11.21593352319267,12.779081205721221,Manhattan
88,2022,14352.0,549327.0,3.0,106661.0,106664.0,670343.0,0.8194715242793614,11.577438985795295,13.216449171590769,Manhattan
88,2023,13399.0,613668.0,2.0,102032.0,102034.0,729101.0,0.8416776276537818,11.533061370056528,13.327209344276955,Manhattan
88,2024,8403.0,619966.0,6.0,120278.0,120284.0,748653.0,0.8281086164084028,11.69761089228612,13.3374199168079,Manhattan
88,2025,13638.0,617975.0,123.0,150000.0,150123.0,781736.0,0.7905162356601205,11.91921023706207,13.334203282547147,Manhattan
89,2019,161633.0,1855292.0,29944.0,15567.0,45511.0,2062436.0,0.8995634288773082,10.725709333961985,14.433552654034562,Brooklyn
89,2020,18246.0,1391123.0,9338.0,8644.0,17982.0,1427351.0,0.9746187167697364,9.797126536544718,14.145621892589366,Brooklyn
89,2021,18330.0,1546154.0,6228.0,7744.0,13972.0,1578456.0,0.979535698175939,9.544810605926722,14.25128111507025,Brooklyn
89,2022,29988.0,1671267.0,758.0,3013.0,3771.0,1705026.0,0.9802003019308796,8.235095497258357,14.329092579373482,Brooklyn
89,2023,22569.0,1806825.0,558.0,4209.0,4767.0,1834161.0,0.9850961829414102,8.469472455204826,14.407081719284085,Brooklyn
89,2024,26820.0,1881165.0,224.0,13423.0,13647.0,1921632.0,0.9789413373632413,9.521274996238114,14.4474018237343,Brooklyn
89,2025,44276.0,1950883.0,603.0,41196.0,41799.0,2036958.0,0.9577433604423852,10.640627694781701,14.483792648560481,Brooklyn
90,2019,173182.0,1633398.0,331.0,1460492.0,1460823.0,3267403.0,0.49990711277427363,14.194510533496265,14.306173065465744,Manhattan
90,2020,3849.0,851225.0,316.0,437417.0,437733.0,1292807.0,0.6584316143090191,12.989364414442546,13.65443176743897,Manhattan
90,2021,6429.0,1195800.0,345.0,562836.0,563181.0,1765410.0,0.6773497374547556,13.241356347461451,13.994325975428941,Manhattan
90,2022,13801.0,1592591.0,11.0,659522.0,659533.0,2265925.0,0.7028436510475854,13.399287287795158,14.280872807653008,Manhattan
90,2023,16177.0,1643876.0,1.0,604387.0,604388.0,2264441.0,0.7259522328027094,13.311971654782562,14.31256742596284,Manhattan
90,2024,11195.0,1637441.0,68.0,632952.0,633020.0,2281656.0,0.7176546333014266,13.358257296203803,14.308645215308077,Manhattan
90,2025,12805.0,1564840.0,76.0,673808.0,673884.0,2251529.0,0.6950121450800767,13.420813268257438,14.263294140308167,Manhattan
91,2019,98702.0,1050367.0,20034.0,7854.0,27888.0,1176957.0,0.8924429694542791,10.235951767759802,13.864650184874012,Brooklyn
91,2020,13216.0,874703.0,6328.0,5404.0,11732.0,899651.0,0.9722692466300821,9.37007543009734,13.681639679149407,Brooklyn
91,2021,11120.0,994255.0,4278.0,4768.0,9046.0,1014421.0,0.9801206796783584,9.11007795003779,13.80974899197356,Brooklyn
91,2022,19671.0,995149.0,360.0,1568.0,1928.0,1016748.0,0.9787567814246991,7.564238475170491,13.810647753673225,Brooklyn
91,2023,12400.0,1087636.0,267.0,2355.0,2622.0,1102658.0,0.9863765555593846,7.871692664323645,13.899517091597207,Brooklyn
91,2024,16693.0,1165670.0,141.0,9387.0,9528.0,1191891.0,0.978000505079743,9.161990111035136,13.968806586967252,Brooklyn
91,2025,32675.0,1199418.0,442.0,24198.0,24640.0,1256733.0,0.9543936540219761,10.112126417647456,13.997346997107687,Brooklyn
92,2019,199250.0,1097959.0,49495.0,6168.0,55663.0,1352872.0,0.811576409298145,10.9270709322979,13.908963559735128,Queens
92,2020,61897.0,598972.0,10650.0,3303.0,13953.0,674822.0,0.8875999893305198,9.543449817892206,13.302970131430735,Queens
92,2021,74531.0,758550.0,4182.0,3894.0,8076.0,841157.0,0.9017936009567774,8.996651979432729,13.539163995176239,Queens
92,2022,66040.0,995468.0,4772.0,1368.0,6140.0,1067648.0,0.9323934480278144,8.722580021141189,13.810968257318809,Queens
92,2023,58966.0,1148473.0,7527.0,1880.0,9407.0,1216846.0,0.9438112957596935,9.149209371971951,13.953943791910266,Queens
92,2024,51652.0,1224703.0,5556.0,3892.0,9448.0,1285803.0,0.9524810565848735,9.153558357877198,14.018208923585867,Queens
92,2025,44182.0,1348132.0,3993.0,13267.0,17260.0,1409574.0,0.9564109440157097,9.756146964637418,14.114230488508925,Queens
93,2019,10019.0,159386.0,15690.0,23408.0,39098.0,208503.0,0.7644302480060239,10.573826593770065,11.979084212120927,Queens
93,2020,1385.0,41391.0,528.0,7874.0,8402.0,51178.0,0.8087654851694087,9.036225051729327,10.630818744876143,Queens
93,2021,1735.0,111645.0,2730.0,3356.0,6086.0,119466.0,0.9345336748530962,8.713746330456916,11.62307947346212,Queens
93,2022,1948.0,161227.0,3743.0,6119.0,9862.0,173037.0,0.9317487011448419,9.196444266784072,11.99056858882567,Queens
93,2023,2622.0,182719.0,6212.0,7871.0,14083.0,199424.0,0.9162337532092426,9.55272367519805,12.115704732580165,Queens
93,2024,2169.0,192429.0,5880.0,18709.0,24589.0,219187.0,0.8779215920652228,10.110054467445536,12.1674825335062,Queens
93,2025,2247.0,196764.0,4836.0,24052.0,28888.0,227899.0,0.8633824632841741,10.271181562957294,12.189760320037868,Queens
94,2019,42214.0,464227.0,5577.0,1661.0,7238.0,513679.0,0.9037297611932744,8.887100204123687,13.04812893571521,Bronx
94,2020,6083.0,427232.0,2264.0,1591.0,3855.0,437170.0,0.9772674245716769,8.25712628599743,12.965082470189822,Bronx
94,2021,5292.0,422367.0,1657.0,1469.0,3126.0,430785.0,0.9804589296284689,8.047509510981422,12.953629883322272,Bronx
94,2022,5034.0,424697.0,389.0,454.0,843.0,430574.0,0.9863507782634344,6.736966958001855,12.959131252466666,Bronx
94,2023,2838.0,468495.0,169.0,647.0,816.0,472149.0,0.992260917634052,6.704414354964107,13.057280708245072,Bronx
94,2024,4989.0,495170.0,109.0,1318.0,1427.0,501586.0,0.9872085744019968,7.2633296174768365,13.112656416934186,Bronx
94,2025,7474.0,511820.0,108.0,4659.0,4767.0,524061.0,0.9766420321298475,8.469472455204826,13.145728279709061,Bronx
95,2019,128873.0,1325123.0,179422.0,15524.0,194946.0,1648942.0,0.8036201394591198,12.180477876118685,14.097015843282684,Queens
95,2020,16729.0,815639.0,47903.0,6729.0,54632.0,887000.0,0.9195479143179256,10.908375070640925,13.61172713409684,Queens
95,2021,18025.0,1070283.0,32007.0,6016.0,38023.0,1126331.0,0.9502384290230846,10.54594651876855,13.883433657449146,Queens
95,2022,24751.0,1311877.0,33494.0,3749.0,37243.0,1373871.0,0.9548764039709696,10.525219286685545,14.086969494091365,Queens
95,2023,22475.0,1463997.0,39399.0,4796.0,44195.0,1530667.0,0.9564438248162402,10.696366939495048,14.196680924320967,Queens
95,2024,29975.0,1593940.0,31258.0,9509.0,40767.0,1664682.0,0.9575041959965928,10.615628209588607,14.281719496469522,Queens
95,2025,35870.0,1721585.0,26064.0,25544.0,51608.0,1809063.0,0.9516445806475506,10.851431978212078,14.358755936086366,Queens
96,2019,3767.0,29200.0,373.0,328.0,701.0,33668.0,0.8672923844600214,6.55250788703459,10.281923988256374,Queens
96,2020,340.0,23738.0,104.0,124.0,228.0,24306.0,0.9766312844565128,5.429345628954441,10.07483241861645,Queens
96,2021,285.0,25785.0,136.0,175.0,311.0,26381.0,0.9774079830180812,5.739792912179234,10.157548206485059,Queens
96,2022,360.0,28123.0,92.0,94.0,186.0,28669.0,0.9809550385433744,5.225746673713202,10.244343025867096,Queens
96,2023,298.0,30413.0,47.0,90.0,137.0,30848.0,0.9858985995850622,4.919980925828125,10.322625427564935,Queens
96,2024,295.0,35391.0,27.0,262.0,289.0,35975.0,0.9837665045170257,5.666426688112432,10.474212829509952,Queens
96,2025,333.0,36999.0,28.0,834.0,862.0,38194.0,0.9687123631984081,6.759255270663693,10.518646164234097,Queens
97,2019,152598.0,1645688.0,165951.0,67045.0,232996.0,2031282.0,0.8101720982118682,12.358776565018502,14.313669091826926,Brooklyn
97,2020,9592.0,997247.0,46571.0,20930.0,67501.0,1074340.0,0.9282415250293203,11.119897691565697,13.812753761490377,Brooklyn
97,2021,7887.0,1134017.0,22206.0,17910.0,40116.0,1182020.0,0.9593890120302533,10.599530536208098,13.941276754339126,Brooklyn
97,2022,22458.0,1332737.0,21391.0,16213.0,37604.0,1392799.0,0.9568767639838914,10.534865706698442,14.102745280369943,Brooklyn
97,2023,20028.0,1444713.0,22072.0,13849.0,35921.0,1500662.0,0.9627171208440009,10.489077361672273,14.183421243884961,Brooklyn
97,2024,19335.0,1573786.0,20842.0,24044.0,44886.0,1638007.0,0.9607932078434341,10.71188122110046,14.268994739376915,Brooklyn
97,2025,25552.0,1620875.0,19652.0,52982.0,72634.0,1719061.0,0.9428839348923628,11.193188410744737,14.298476684851185,Brooklyn
98,2019,20755.0,209801.0,2363.0,1606.0,3969.0,234525.0,0.8945784031553139,8.286269452783065,12.253914741377207,Queens
98,2020,3106.0,119370.0,747.0,692.0,1439.0,123915.0,0.963321631763709,7.271703706887368,11.689983192089084,Queens
98,2021,3421.0,156288.0,527.0,718.0,1245.0,160954.0,0.9710103507834537,7.126890808898808,11.959455738030321,Queens
98,2022,3689.0,180377.0,177.0,294.0,471.0,184537.0,0.9774570953250568,6.154858094016418,12.102804384025788,Queens
98,2023,3130.0,201252.0,77.0,491.0,568.0,204950.0,0.9819565747743352,6.342121418721152,12.212313133119627,Queens
98,2024,4489.0,212452.0,51.0,1068.0,1119.0,218060.0,0.9742823076217555,7.020190708311925,12.266471359478407,Queens
98,2025,5214.0,232239.0,76.0,2526.0,2602.0,240055.0,0.9674407948178543,7.86403565907245,12.355522292798783,Queens
99,2019,893.0,5232.0,5.0,34.0,39.0,6164.0,0.8487994808565866,3.6635616461296463,8.562548893137034,Staten Island
99,2020,261.0,2994.0,4.0,79.0,83.0,3338.0,0.8969442780107849,4.418840607796598,8.004365564979574,Staten Island
99,2021,176.0,4345.0,18.0,29.0,47.0,4568.0,0.9511821366024519,3.8501476017100584,8.376781037699493,Staten Island
99,2022,260.0,4266.0,1.0,15.0,16.0,4542.0,0.9392338177014531,2.772588722239781,8.358431899031295,Staten Island
99,2023,370.0,4721.0,0.0,10.0,10.0,5101.0,0.9255048029798079,2.302585092994046,8.459775920546287,Staten Island
99,2024,396.0,5197.0,0.0,3.0,3.0,5596.0,0.928699070764832,1.0986122886681098,8.555836815008442,Staten Island
99,2025,563.0,6162.0,0.0,5.0,5.0,6730.0,0.9156017830609212,1.6094379124341003,8.726156679156613,Staten Island
100,2019,175852.0,1525410.0,268.0,1713651.0,1713919.0,3415181.0,0.44665568237818143,14.354293119146861,14.23777378434832,Manhattan
100,2020,7600.0,650784.0,184.0,459085.0,459269.0,1117653.0,0.5822773257889524,13.037391374023434,13.385933068898801,Manhattan
100,2021,9229.0,884519.0,264.0,493766.0,494030.0,1387778.0,0.6373634687968825,13.110351523071083,13.69279927341401,Manhattan
100,2022,13405.0,1321474.0,6.0,633980.0,633986.0,1968865.0,0.6711856831220018,13.359782151156624,14.094258338220751,Manhattan
100,2023,14880.0,1428299.0,0.0,617389.0,617389.0,2060568.0,0.6931579059754398,13.333254574241009,14.17199478371745,Manhattan
100,2024,9449.0,1370696.0,66.0,606459.0,606525.0,1986670.0,0.6899464933783668,13.315501226632133,14.130829197998246,Manhattan
100,2025,12752.0,1304276.0,71.0,619719.0,619790.0,1936818.0,0.6734117506136353,13.337135989968775,14.081158655514388,Manhattan
101,2019,18867.0,157267.0,2416.0,2056.0,4472.0,180606.0,0.8707739499241443,8.405591014834934,11.965700276827535,Queens
101,2020,3132.0,97268.0,836.0,967.0,1803.0,102203.0,0.9517137461718345,7.497207223203318,11.48522533432795,Queens
101,2021,2849.0,135255.0,339.0,1036.0,1375.0,139479.0,0.9697158712064182,7.226209010100671,11.814917164602116,Queens
101,2022,4383.0,167208.0,26.0,465.0,491.0,172082.0,0.971676293859904,6.19644412779452,12.026993825378064,Queens
101,2023,3635.0,192143.0,78.0,478.0,556.0,196334.0,0.9786537227377836,6.320768294250582,12.165995165456911,Queens
101,2024,6060.0,207306.0,64.0,902.0,966.0,214332.0,0.9672190806785734,6.873163834212518,12.241951241565072,Queens
101,2025,6243.0,235779.0,68.0,2591.0,2659.0,244681.0,0.9636179351890829,7.88570539124302,12.37065020459529,Queens
102,2019,67333.0,511830.0,4410.0,2120.0,6530.0,585693.0,0.8738878559245202,8.784162222270476,13.145747817637064,Queens
102,2020,13487.0,358520.0,1472.0,1350.0,2822.0,374829.0,0.9564894925419325,7.945201132412759,12.789739725471298,Queens
102,2021,7721.0,429532.0,1235.0,1121.0,2356.0,439609.0,0.9770773573789435,7.764720544771477,12.97045152286972,Queens
102,2022,7603.0,480713.0,305.0,511.0,816.0,489132.0,0.9827878773010149,6.704414354964107,13.083025697410694,Queens
102,2023,4468.0,529014.0,202.0,675.0,877.0,534359.0,0.9899973613245028,6.776506992372183,13.178770175518599,Queens
102,2024,5931.0,563328.0,155.0,1912.0,2067.0,571326.0,0.9860009871771983,7.633853559681768,13.241617330730708,Queens
102,2025,6938.0,594077.0,195.0,6750.0,6945.0,607960.0,0.9771646160931641,8.845777255188445,13.294764219573217,Queens
104,2019,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,Manhattan
104,2021,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Manhattan
104,2023,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Manhattan
104,2025,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Manhattan
105,2019,23.0,64.0,0.0,115.0,115.0,202.0,0.31683168316831684,4.74493212836325,4.1588830833596715,Manhattan
105,2020,11.0,12.0,0.0,14.0,14.0,37.0,0.32432432432432434,2.6390573296152584,2.4849066497880004,Manhattan
105,2021,14.0,20.0,0.0,15.0,15.0,49.0,0.40816326530612246,2.70805020110221,2.995732273553991,Manhattan
105,2022,11.0,43.0,0.0,13.0,13.0,67.0,0.6417910447761194,2.5649493574615367,3.7612001156935624,Manhattan
105,2023,6.0,41.0,0.0,10.0,10.0,57.0,0.7192982456140351,2.302585092994046,3.713572066704308,Manhattan
105,2024,7.0,43.0,0.0,4.0,4.0,54.0,0.7962962962962963,1.3862943611198906,3.7612001156935624,Manhattan
105,2025,2.0,40.0,0.0,7.0,7.0,49.0,0.8163265306122449,1.9459101490553132,3.6888794541139363,Manhattan
106,2019,50767.0,538417.0,11805.0,9280.0,21085.0,610269.0,0.8822617567007336,9.95631716618066,13.19638863185132,Brooklyn
106,2020,4447.0,277554.0,3069.0,3267.0,6336.0,288337.0,0.9626027877102141,8.754002933494261,12.533770787832148,Brooklyn
106,2021,4172.0,340450.0,1979.0,2532.0,4511.0,349133.0,0.975129821586616,8.414274137408396,12.738023550911112,Brooklyn
106,2022,5571.0,445111.0,566.0,2028.0,2594.0,453276.0,0.9819866924346314,7.860956364876389,13.006078968246088,Brooklyn
106,2023,4821.0,462233.0,235.0,1796.0,2031.0,469085.0,0.9853928392508821,7.616283561580385,13.043824371937074,Brooklyn
106,2024,4205.0,479393.0,132.0,3376.0,3508.0,487106.0,0.9841656641470234,8.162801353492073,13.080275999290501,Brooklyn
106,2025,5184.0,535073.0,135.0,10973.0,11108.0,551365.0,0.9704515157835554,9.31542084842669,13.190158465168011,Brooklyn
107,2019,225969.0,2177977.0,454.0,1887943.0,1888397.0,4292343.0,0.5074098225607786,14.451238879006533,14.59390702227236,Manhattan
107,2020,7860.0,1021915.0,573.0,556021.0,556594.0,1586369.0,0.6441849279707307,13.229591348281726,13.837188876032545,Manhattan
107,2021,11979.0,1330705.0,542.0,744180.0,744722.0,2087406.0,0.6374921792885524,13.520766273359866,14.101219434945682,Manhattan
107,2022,23897.0,1824581.0,18.0,917555.0,917573.0,2766051.0,0.6596338968442736,13.72948741977851,14.416860929598034,Manhattan
107,2023,24206.0,1958944.0,0.0,785306.0,785306.0,2768456.0,0.7075944136370598,13.573828729725985,14.487916110504818,Manhattan
107,2024,16462.0,1895453.0,51.0,797644.0,797695.0,2709610.0,0.6995298216348478,13.589481597859018,14.45496841806266,Manhattan
107,2025,19035.0,1744188.0,95.0,842804.0,842899.0,2606122.0,0.6692656752063026,13.644602419604515,14.371799675806395,Manhattan
108,2019,30635.0,294917.0,8050.0,1643.0,9693.0,335245.0,0.8797058867395486,9.179159254492609,12.594449239801747,Brooklyn
108,2020,8410.0,214314.0,2393.0,1379.0,3772.0,226496.0,0.9462153857021758,8.235360643753348,12.275197508305892,Brooklyn
108,2021,5842.0,257401.0,1754.0,1524.0,3278.0,266521.0,0.9657813080395166,8.094988759303774,12.458390459140501,Brooklyn
108,2022,9984.0,283874.0,300.0,710.0,1010.0,294868.0,0.9627155201649552,6.917705609835305,12.55628575672442,Brooklyn
108,2023,8734.0,304143.0,147.0,897.0,1044.0,313921.0,0.9688520360218017,6.950814768442584,12.625253264524279,Brooklyn
108,2024,11649.0,324795.0,84.0,2145.0,2229.0,338673.0,0.9590224198563216,7.709308333385869,12.690949493062499,Brooklyn
108,2025,21218.0,357771.0,85.0,4825.0,4910.0,383899.0,0.9319404322491072,8.499029220788566,12.787648395905551,Brooklyn
109,2019,14232.0,119533.0,23.0,57.0,80.0,133845.0,0.8930703425604244,4.382026634673881,11.69134776285875,Staten Island
109,2020,4372.0,79146.0,4.0,38.0,42.0,83560.0,0.9471756821445668,3.7376696182833684,11.279049527076975,Staten Island
109,2021,4298.0,106466.0,13.0,36.0,49.0,110813.0,0.9607717506068782,3.8918202981106265,11.57558096433457,Staten Island
109,2022,9853.0,127940.0,3.0,28.0,31.0,137824.0,0.9282853494311586,3.4339872044851463,11.759316683004128,Staten Island
109,2023,18247.0,143566.0,0.0,22.0,22.0,161835.0,0.8871134179874564,3.091042453358316,11.874550138759874,Staten Island
109,2024,19326.0,159224.0,1.0,27.0,28.0,178578.0,0.8916215883255496,3.332204510175204,11.978067294799056,Staten Island
109,2025,19018.0,175662.0,1.0,53.0,54.0,194734.0,0.9020612733266918,3.9889840465642745,12.076316973037626,Staten Island
110,2019,25.0,349.0,0.0,0.0,0.0,374.0,0.9331550802139037,0.0,5.855071922202427,Staten Island
110,2020,12.0,299.0,0.0,0.0,0.0,311.0,0.9614147909967846,0.0,5.700443573390687,Staten Island
110,2021,12.0,274.0,0.0,1.0,1.0,287.0,0.9547038327526133,0.0,5.6131281063880705,Staten Island
110,2022,13.0,363.0,0.0,0.0,0.0,376.0,0.9654255319148937,0.0,5.8944028342648505,Staten Island
110,2023,17.0,346.0,0.0,1.0,1.0,364.0,0.9505494505494505,0.0,5.846438775057725,Staten Island
110,2024,7.0,493.0,0.0,1.0,1.0,501.0,0.9840319361277445,0.0,6.20050917404269,Staten Island
110,2025,2.0,496.0,0.0,0.0,0.0,498.0,0.9959839357429718,0.0,6.206575926724928,Staten Island
111,2019,1398.0,13706.0,168.0,154.0,322.0,15426.0,0.8884999351743809,5.7745515455444085,9.52558897214577,Brooklyn
111,2020,46.0,7295.0,25.0,25.0,50.0,7391.0,0.9870112298741713,3.912023005428146,8.894944460956886,Brooklyn
111,2021,44.0,7755.0,22.0,38.0,60.0,7859.0,0.9867667642193664,4.0943445622221,8.956093075610639,Brooklyn
111,2022,58.0,7281.0,7.0,35.0,42.0,7381.0,0.9864517003116109,3.7376696182833684,8.893023494394711,Brooklyn
